transaction_id,customer_id,age,monthly_income,timestamp,merchant_category,amount,is_late_night,transactions_last_2hrs,days_since_payday,is_impulsive
TXN_018299,CUST_112,27,98770,2026-01-20 08:00:00,"Fashion (e.g., Myntra, Zara)",7412,0,0.0,22,0
TXN_005493,CUST_032,30,65252,2026-01-20 08:06:00,"Groceries (e.g., Blinkit, Zepto)",523,0,0.0,22,0
TXN_032091,CUST_196,21,104980,2026-01-20 08:12:00,"Utilities (e.g., Electricity, Wifi)",2920,0,0.0,19,0
TXN_000401,CUST_002,27,100790,2026-01-20 08:16:00,"Healthcare (e.g., Apollo, PharmEasy)",315,0,0.0,19,0
TXN_012880,CUST_078,18,91682,2026-01-20 08:20:00,"Healthcare (e.g., Apollo, PharmEasy)",937,0,0.0,19,0
TXN_024130,CUST_148,22,59629,2026-01-20 08:27:00,"Transit (e.g., Uber, Metro)",546,0,0.0,22,0
TXN_014585,CUST_088,26,33504,2026-01-20 08:30:00,"Groceries (e.g., Blinkit, Zepto)",489,0,0.0,22,0
TXN_026474,CUST_162,24,25756,2026-01-20 08:32:00,"Utilities (e.g., Electricity, Wifi)",2527,0,0.0,22,0
TXN_008354,CUST_050,27,32327,2026-01-20 08:35:00,"Utilities (e.g., Electricity, Wifi)",2107,0,0.0,15,0
TXN_014710,CUST_089,27,79290,2026-01-20 08:37:00,"Transit (e.g., Uber, Metro)",208,0,0.0,22,0
TXN_017153,CUST_105,26,57073,2026-01-20 08:40:00,"Groceries (e.g., Blinkit, Zepto)",1314,0,0.0,22,0
TXN_007741,CUST_046,20,32470,2026-01-20 08:41:00,"Healthcare (e.g., Apollo, PharmEasy)",363,0,0.0,15,1
TXN_032092,CUST_196,21,104980,2026-01-20 08:42:00,"Healthcare (e.g., Apollo, PharmEasy)",1996,0,1.0,19,0
TXN_017789,CUST_109,26,111690,2026-01-20 08:43:00,"Transit (e.g., Uber, Metro)",300,0,0.0,22,0
TXN_012075,CUST_073,18,51314,2026-01-20 08:49:00,"Utilities (e.g., Electricity, Wifi)",985,0,0.0,15,0
TXN_020233,CUST_124,26,49895,2026-01-20 08:51:00,"Transit (e.g., Uber, Metro)",562,0,0.0,22,0
TXN_029190,CUST_179,18,49498,2026-01-20 08:55:00,"Groceries (e.g., Blinkit, Zepto)",1046,0,0.0,15,0
TXN_023846,CUST_146,26,108429,2026-01-20 08:56:00,"Healthcare (e.g., Apollo, PharmEasy)",811,0,0.0,15,0
TXN_009932,CUST_060,21,89360,2026-01-20 08:59:00,"Healthcare (e.g., Apollo, PharmEasy)",1835,0,0.0,15,0
TXN_003536,CUST_020,21,49590,2026-01-20 08:59:00,"Transit (e.g., Uber, Metro)",86,0,0.0,22,0
TXN_028124,CUST_172,30,36212,2026-01-20 09:01:00,"Groceries (e.g., Blinkit, Zepto)",1226,0,0.0,22,0
TXN_019720,CUST_121,20,87027,2026-01-20 09:03:00,"Utilities (e.g., Electricity, Wifi)",1322,0,0.0,22,0
TXN_016708,CUST_102,23,89839,2026-01-20 09:06:00,Nightlife/Dining,1408,0,0.0,19,0
TXN_000576,CUST_003,24,107898,2026-01-20 09:10:00,"Fashion (e.g., Myntra, Zara)",2544,0,0.0,19,0
TXN_006275,CUST_037,29,40595,2026-01-20 09:13:00,"Gaming/Digital (e.g., Steam, Netflix)",3842,0,0.0,22,0
TXN_006438,CUST_038,18,25347,2026-01-20 09:14:00,Nightlife/Dining,4375,0,0.0,22,0
TXN_015275,CUST_093,29,99757,2026-01-20 09:19:00,"Transit (e.g., Uber, Metro)",275,0,0.0,22,0
TXN_019385,CUST_119,20,96703,2026-01-20 09:21:00,"Groceries (e.g., Blinkit, Zepto)",422,0,0.0,22,0
TXN_009453,CUST_057,26,102175,2026-01-20 09:24:00,"Groceries (e.g., Blinkit, Zepto)",1449,0,0.0,19,0
TXN_002678,CUST_015,22,69447,2026-01-20 09:24:00,"Food Delivery (e.g., Zomato, Swiggy)",469,0,0.0,19,0
TXN_009185,CUST_055,23,27828,2026-01-20 09:25:00,"Groceries (e.g., Blinkit, Zepto)",1311,0,0.0,22,0
TXN_016707,CUST_102,23,89839,2026-01-20 09:38:00,"Gaming/Digital (e.g., Steam, Netflix)",2901,0,1.0,19,0
TXN_020890,CUST_128,20,105721,2026-01-20 09:40:00,"Healthcare (e.g., Apollo, PharmEasy)",1101,0,0.0,15,0
TXN_028428,CUST_174,30,86072,2026-01-20 09:42:00,"Transit (e.g., Uber, Metro)",432,0,0.0,22,0
TXN_015952,CUST_097,24,98656,2026-01-20 09:44:00,"Utilities (e.g., Electricity, Wifi)",2327,0,0.0,15,0
TXN_022091,CUST_135,19,67322,2026-01-20 09:46:00,"Food Delivery (e.g., Zomato, Swiggy)",1169,0,0.0,19,0
TXN_026655,CUST_163,30,25978,2026-01-20 09:50:00,"Food Delivery (e.g., Zomato, Swiggy)",978,0,0.0,19,0
TXN_012718,CUST_077,23,85637,2026-01-20 09:50:00,"Healthcare (e.g., Apollo, PharmEasy)",1276,0,0.0,22,0
TXN_007413,CUST_044,19,28733,2026-01-20 09:51:00,"Fashion (e.g., Myntra, Zara)",5054,0,0.0,19,0
TXN_011728,CUST_071,20,68406,2026-01-20 09:53:00,"Transit (e.g., Uber, Metro)",492,0,0.0,15,0
TXN_024129,CUST_148,22,59629,2026-01-20 09:54:00,"Utilities (e.g., Electricity, Wifi)",1378,0,1.0,22,0
TXN_027790,CUST_170,18,48846,2026-01-20 09:58:00,"Groceries (e.g., Blinkit, Zepto)",234,0,0.0,22,0
TXN_008687,CUST_052,30,95717,2026-01-20 09:58:00,"Utilities (e.g., Electricity, Wifi)",1192,0,0.0,22,0
TXN_026157,CUST_160,23,64215,2026-01-20 09:58:00,"Groceries (e.g., Blinkit, Zepto)",1156,0,0.0,15,0
TXN_013257,CUST_080,26,66902,2026-01-20 10:01:00,"Utilities (e.g., Electricity, Wifi)",1413,0,0.0,15,0
TXN_003030,CUST_017,28,27312,2026-01-20 10:06:00,"Transit (e.g., Uber, Metro)",555,0,0.0,19,0
TXN_031737,CUST_194,30,94580,2026-01-20 10:06:00,"Utilities (e.g., Electricity, Wifi)",1931,0,0.0,15,0
TXN_013258,CUST_080,26,66902,2026-01-20 10:06:00,"Utilities (e.g., Electricity, Wifi)",1284,0,1.0,15,0
TXN_026652,CUST_163,30,25978,2026-01-20 10:08:00,"Food Delivery (e.g., Zomato, Swiggy)",569,0,1.0,19,0
TXN_031609,CUST_193,26,44499,2026-01-20 10:08:00,"Healthcare (e.g., Apollo, PharmEasy)",1637,0,0.0,22,0
TXN_001290,CUST_007,22,43594,2026-01-20 10:09:00,"Groceries (e.g., Blinkit, Zepto)",1254,0,0.0,19,0
TXN_009789,CUST_059,21,64532,2026-01-20 10:10:00,"Utilities (e.g., Electricity, Wifi)",2645,0,0.0,19,1
TXN_017961,CUST_110,26,75282,2026-01-20 10:17:00,"Healthcare (e.g., Apollo, PharmEasy)",1329,0,0.0,15,0
TXN_020889,CUST_128,20,105721,2026-01-20 10:18:00,"Utilities (e.g., Electricity, Wifi)",2908,0,1.0,15,0
TXN_000575,CUST_003,24,107898,2026-01-20 10:24:00,"Food Delivery (e.g., Zomato, Swiggy)",754,0,1.0,19,0
TXN_016369,CUST_100,22,97713,2026-01-20 10:25:00,"Utilities (e.g., Electricity, Wifi)",2394,0,0.0,22,0
TXN_026475,CUST_162,24,25756,2026-01-20 10:25:00,"Transit (e.g., Uber, Metro)",325,0,1.0,22,0
TXN_031921,CUST_195,29,25602,2026-01-20 10:26:00,"Healthcare (e.g., Apollo, PharmEasy)",1666,0,0.0,19,0
TXN_013779,CUST_083,29,86300,2026-01-20 10:28:00,Nightlife/Dining,2490,0,0.0,22,0
TXN_006600,CUST_039,27,71592,2026-01-20 10:30:00,"Transit (e.g., Uber, Metro)",295,0,0.0,22,0
TXN_007740,CUST_046,20,32470,2026-01-20 10:31:00,"Healthcare (e.g., Apollo, PharmEasy)",1895,0,1.0,15,0
TXN_021082,CUST_129,25,30057,2026-01-20 10:34:00,"Transit (e.g., Uber, Metro)",97,0,0.0,19,0
TXN_002684,CUST_015,22,69447,2026-01-20 10:48:00,"Food Delivery (e.g., Zomato, Swiggy)",1138,0,1.0,19,0
TXN_003842,CUST_022,24,48948,2026-01-20 10:49:00,"Groceries (e.g., Blinkit, Zepto)",551,0,0.0,19,0
TXN_030049,CUST_184,29,68291,2026-01-20 10:53:00,"Groceries (e.g., Blinkit, Zepto)",1196,0,0.0,15,0
TXN_018455,CUST_113,20,77476,2026-01-20 11:05:00,"Healthcare (e.g., Apollo, PharmEasy)",289,0,0.0,15,0
TXN_002312,CUST_013,29,95372,2026-01-20 11:06:00,"Groceries (e.g., Blinkit, Zepto)",949,0,0.0,15,0
TXN_013777,CUST_083,29,86300,2026-01-20 11:07:00,"Gaming/Digital (e.g., Steam, Netflix)",2353,0,1.0,22,0
TXN_007588,CUST_045,30,97878,2026-01-20 11:09:00,"Groceries (e.g., Blinkit, Zepto)",191,0,0.0,15,0
TXN_028123,CUST_172,30,36212,2026-01-20 11:10:00,"Transit (e.g., Uber, Metro)",558,0,0.0,22,0
TXN_027297,CUST_167,24,28065,2026-01-20 11:24:00,"Transit (e.g., Uber, Metro)",569,0,0.0,22,0
TXN_001100,CUST_006,20,52261,2026-01-20 11:26:00,"Groceries (e.g., Blinkit, Zepto)",1131,0,0.0,15,0
TXN_006441,CUST_038,18,25347,2026-01-20 11:27:00,"Gaming/Digital (e.g., Steam, Netflix)",2812,0,0.0,22,0
TXN_015806,CUST_096,21,107934,2026-01-20 11:28:00,"Groceries (e.g., Blinkit, Zepto)",1234,0,0.0,15,0
TXN_030409,CUST_186,19,110892,2026-01-20 11:30:00,"Groceries (e.g., Blinkit, Zepto)",1165,0,0.0,22,0
TXN_014586,CUST_088,26,33504,2026-01-20 11:30:00,"Transit (e.g., Uber, Metro)",205,0,0.0,22,0
TXN_017020,CUST_104,19,118368,2026-01-20 11:35:00,"Healthcare (e.g., Apollo, PharmEasy)",1806,0,0.0,22,0
TXN_006443,CUST_038,18,25347,2026-01-20 11:36:00,Nightlife/Dining,1971,0,1.0,22,0
TXN_026158,CUST_160,23,64215,2026-01-20 11:38:00,"Transit (e.g., Uber, Metro)",102,0,1.0,15,0
TXN_001770,CUST_010,24,102739,2026-01-20 11:41:00,"Gaming/Digital (e.g., Steam, Netflix)",1277,0,0.0,19,0
TXN_013775,CUST_083,29,86300,2026-01-20 11:43:00,Nightlife/Dining,2794,0,2.0,22,0
TXN_013776,CUST_083,29,86300,2026-01-20 11:47:00,"Fashion (e.g., Myntra, Zara)",3563,0,3.0,22,0
TXN_008189,CUST_049,27,111592,2026-01-20 11:59:00,"Healthcare (e.g., Apollo, PharmEasy)",429,0,0.0,15,0
TXN_010713,CUST_065,20,87327,2026-01-20 12:00:00,"Utilities (e.g., Electricity, Wifi)",915,0,0.0,19,0
TXN_009334,CUST_056,26,50418,2026-01-20 12:01:00,"Healthcare (e.g., Apollo, PharmEasy)",1877,0,0.0,15,0
TXN_000753,CUST_004,27,67371,2026-01-20 12:01:00,"Utilities (e.g., Electricity, Wifi)",1021,0,0.0,22,0
TXN_016540,CUST_101,19,83311,2026-01-20 12:07:00,"Utilities (e.g., Electricity, Wifi)",1914,0,0.0,19,0
TXN_022728,CUST_139,24,55878,2026-01-20 12:08:00,"Groceries (e.g., Blinkit, Zepto)",1301,0,0.0,22,0
TXN_016875,CUST_103,23,49006,2026-01-20 12:16:00,"Utilities (e.g., Electricity, Wifi)",1172,0,0.0,22,0
TXN_019719,CUST_121,20,87027,2026-01-20 12:18:00,"Healthcare (e.g., Apollo, PharmEasy)",814,0,0.0,22,0
TXN_028725,CUST_176,28,118714,2026-01-20 12:21:00,"Groceries (e.g., Blinkit, Zepto)",502,0,0.0,22,0
TXN_027617,CUST_169,25,50418,2026-01-20 12:23:00,"Groceries (e.g., Blinkit, Zepto)",875,0,0.0,19,0
TXN_000940,CUST_005,25,28724,2026-01-20 12:23:00,"Healthcare (e.g., Apollo, PharmEasy)",1786,0,0.0,22,0
TXN_014277,CUST_086,24,69400,2026-01-20 12:24:00,"Utilities (e.g., Electricity, Wifi)",1716,0,0.0,15,0
TXN_006278,CUST_037,29,40595,2026-01-20 12:24:00,Nightlife/Dining,1592,0,0.0,22,0
TXN_000218,CUST_001,25,104628,2026-01-20 12:30:00,"Transit (e.g., Uber, Metro)",543,0,0.0,19,0
TXN_014276,CUST_086,24,69400,2026-01-20 12:42:00,"Transit (e.g., Uber, Metro)",529,0,1.0,15,0
TXN_021769,CUST_133,24,86530,2026-01-20 12:46:00,"Healthcare (e.g., Apollo, PharmEasy)",1501,0,0.0,15,0
TXN_002683,CUST_015,22,69447,2026-01-20 12:46:00,"Fashion (e.g., Myntra, Zara)",1262,0,1.0,19,0
TXN_008057,CUST_048,25,104003,2026-01-20 12:47:00,"Transit (e.g., Uber, Metro)",585,0,0.0,15,0
TXN_005021,CUST_029,25,105637,2026-01-20 12:48:00,"Transit (e.g., Uber, Metro)",150,0,0.0,15,0
TXN_003841,CUST_022,24,48948,2026-01-20 12:51:00,"Transit (e.g., Uber, Metro)",173,0,0.0,19,0
TXN_011072,CUST_067,30,82837,2026-01-20 12:52:00,"Utilities (e.g., Electricity, Wifi)",1604,0,0.0,22,0
TXN_029351,CUST_180,26,78269,2026-01-20 12:56:00,"Transit (e.g., Uber, Metro)",96,0,0.0,22,0
TXN_005344,CUST_031,25,59545,2026-01-20 12:58:00,"Transit (e.g., Uber, Metro)",340,0,0.0,22,0
TXN_012881,CUST_078,18,91682,2026-01-20 13:01:00,"Groceries (e.g., Blinkit, Zepto)",1485,0,0.0,19,0
TXN_016368,CUST_100,22,97713,2026-01-20 13:03:00,"Transit (e.g., Uber, Metro)",164,0,0.0,22,0
TXN_007739,CUST_046,20,32470,2026-01-20 13:05:00,"Groceries (e.g., Blinkit, Zepto)",949,0,0.0,15,0
TXN_030791,CUST_188,20,93292,2026-01-20 13:06:00,"Groceries (e.g., Blinkit, Zepto)",1331,0,0.0,15,0
TXN_011727,CUST_071,20,68406,2026-01-20 13:11:00,"Utilities (e.g., Electricity, Wifi)",725,0,0.0,15,0
TXN_024300,CUST_149,24,114573,2026-01-20 13:11:00,"Groceries (e.g., Blinkit, Zepto)",501,0,0.0,15,0
TXN_000573,CUST_003,24,107898,2026-01-20 13:17:00,Nightlife/Dining,3052,0,0.0,19,0
TXN_028727,CUST_176,28,118714,2026-01-20 13:25:00,"Groceries (e.g., Blinkit, Zepto)",677,0,1.0,22,0
TXN_022097,CUST_135,19,67322,2026-01-20 13:25:00,"Food Delivery (e.g., Zomato, Swiggy)",831,0,0.0,19,0
TXN_030965,CUST_189,21,56688,2026-01-20 13:33:00,"Groceries (e.g., Blinkit, Zepto)",823,0,0.0,19,0
TXN_008836,CUST_053,19,88136,2026-01-20 13:44:00,"Utilities (e.g., Electricity, Wifi)",1793,0,0.0,19,0
TXN_031608,CUST_193,26,44499,2026-01-20 13:45:00,"Healthcare (e.g., Apollo, PharmEasy)",1037,0,0.0,22,0
TXN_018457,CUST_113,20,77476,2026-01-20 13:48:00,"Groceries (e.g., Blinkit, Zepto)",550,0,0.0,15,0
TXN_023845,CUST_146,26,108429,2026-01-20 13:48:00,"Utilities (e.g., Electricity, Wifi)",1923,0,0.0,15,0
TXN_025166,CUST_154,18,85369,2026-01-20 13:50:00,"Healthcare (e.g., Apollo, PharmEasy)",406,0,0.0,22,0
TXN_015634,CUST_095,25,82528,2026-01-20 13:52:00,"Healthcare (e.g., Apollo, PharmEasy)",1329,0,0.0,19,0
TXN_010714,CUST_065,20,87327,2026-01-20 13:52:00,"Healthcare (e.g., Apollo, PharmEasy)",360,0,1.0,19,0
TXN_017960,CUST_110,26,75282,2026-01-20 13:52:00,"Utilities (e.g., Electricity, Wifi)",1275,0,0.0,15,0
TXN_011071,CUST_067,30,82837,2026-01-20 13:56:00,"Transit (e.g., Uber, Metro)",257,0,1.0,22,0
TXN_014846,CUST_090,22,32298,2026-01-20 13:57:00,"Groceries (e.g., Blinkit, Zepto)",676,0,0.0,22,0
TXN_017614,CUST_108,25,37784,2026-01-20 13:59:00,"Transit (e.g., Uber, Metro)",203,0,0.0,22,0
TXN_032429,CUST_198,23,67275,2026-01-20 14:06:00,"Food Delivery (e.g., Zomato, Swiggy)",1057,0,0.0,15,0
TXN_029352,CUST_180,26,78269,2026-01-20 14:06:00,"Transit (e.g., Uber, Metro)",477,0,1.0,22,0
TXN_002135,CUST_012,28,76760,2026-01-20 14:06:00,"Transit (e.g., Uber, Metro)",281,0,0.0,15,0
TXN_029191,CUST_179,18,49498,2026-01-20 14:09:00,"Groceries (e.g., Blinkit, Zepto)",984,0,0.0,15,0
TXN_003202,CUST_018,24,55911,2026-01-20 14:14:00,"Utilities (e.g., Electricity, Wifi)",2961,0,0.0,15,0
TXN_018304,CUST_112,27,98770,2026-01-20 14:16:00,"Fashion (e.g., Myntra, Zara)",1984,0,0.0,22,0
TXN_016710,CUST_102,23,89839,2026-01-20 14:21:00,"Gaming/Digital (e.g., Steam, Netflix)",3061,0,0.0,19,0
TXN_030593,CUST_187,18,106969,2026-01-20 14:23:00,"Fashion (e.g., Myntra, Zara)",4913,0,0.0,22,0
TXN_005620,CUST_033,29,48317,2026-01-20 14:26:00,"Utilities (e.g., Electricity, Wifi)",566,0,0.0,19,0
TXN_005964,CUST_035,30,110732,2026-01-20 14:27:00,"Groceries (e.g., Blinkit, Zepto)",143,0,0.0,15,0
TXN_003203,CUST_018,24,55911,2026-01-20 14:28:00,"Groceries (e.g., Blinkit, Zepto)",360,0,1.0,15,0
TXN_003031,CUST_017,28,27312,2026-01-20 14:31:00,"Transit (e.g., Uber, Metro)",320,0,0.0,19,0
TXN_008531,CUST_051,30,67739,2026-01-20 14:35:00,"Groceries (e.g., Blinkit, Zepto)",1045,0,0.0,22,0
TXN_030592,CUST_187,18,106969,2026-01-20 14:38:00,"Food Delivery (e.g., Zomato, Swiggy)",243,0,1.0,22,0
TXN_030964,CUST_189,21,56688,2026-01-20 14:40:00,"Healthcare (e.g., Apollo, PharmEasy)",1271,0,1.0,19,0
TXN_005494,CUST_032,30,65252,2026-01-20 14:44:00,"Healthcare (e.g., Apollo, PharmEasy)",1652,0,0.0,22,0
TXN_007416,CUST_044,19,28733,2026-01-20 14:45:00,"Gaming/Digital (e.g., Steam, Netflix)",1129,0,0.0,19,0
TXN_006768,CUST_040,24,40685,2026-01-20 14:49:00,"Groceries (e.g., Blinkit, Zepto)",1228,0,0.0,19,0
TXN_019229,CUST_118,20,71192,2026-01-20 14:51:00,"Transit (e.g., Uber, Metro)",238,0,0.0,15,0
TXN_013076,CUST_079,19,43809,2026-01-20 14:56:00,"Groceries (e.g., Blinkit, Zepto)",175,0,0.0,19,0
TXN_000939,CUST_005,25,28724,2026-01-20 14:58:00,"Healthcare (e.g., Apollo, PharmEasy)",1436,0,0.0,22,0
TXN_004668,CUST_027,18,34847,2026-01-20 15:00:00,"Transit (e.g., Uber, Metro)",87,0,0.0,19,0
TXN_007417,CUST_044,19,28733,2026-01-20 15:04:00,Nightlife/Dining,2133,0,1.0,19,0
TXN_003032,CUST_017,28,27312,2026-01-20 15:15:00,"Utilities (e.g., Electricity, Wifi)",1004,0,1.0,19,0
TXN_016541,CUST_101,19,83311,2026-01-20 15:17:00,"Healthcare (e.g., Apollo, PharmEasy)",377,0,0.0,19,0
TXN_000574,CUST_003,24,107898,2026-01-20 15:20:00,"Food Delivery (e.g., Zomato, Swiggy)",995,0,0.0,19,0
TXN_007587,CUST_045,30,97878,2026-01-20 15:24:00,"Healthcare (e.g., Apollo, PharmEasy)",404,0,0.0,15,1
TXN_006106,CUST_036,25,114691,2026-01-20 15:28:00,"Utilities (e.g., Electricity, Wifi)",926,0,0.0,15,0
TXN_006276,CUST_037,29,40595,2026-01-20 15:30:00,"Gaming/Digital (e.g., Steam, Netflix)",3168,0,0.0,22,0
TXN_025350,CUST_155,28,111535,2026-01-20 15:32:00,"Transit (e.g., Uber, Metro)",194,0,0.0,15,0
TXN_024650,CUST_151,22,86906,2026-01-20 15:35:00,"Transit (e.g., Uber, Metro)",377,0,0.0,19,0
TXN_030792,CUST_188,20,93292,2026-01-20 15:41:00,"Utilities (e.g., Electricity, Wifi)",2740,0,0.0,15,0
TXN_029048,CUST_178,25,99620,2026-01-20 15:41:00,"Groceries (e.g., Blinkit, Zepto)",1280,0,0.0,19,0
TXN_006105,CUST_036,25,114691,2026-01-20 15:44:00,"Transit (e.g., Uber, Metro)",130,0,1.0,15,0
TXN_009931,CUST_060,21,89360,2026-01-20 15:46:00,"Transit (e.g., Uber, Metro)",399,0,0.0,15,0
TXN_017155,CUST_105,26,57073,2026-01-20 15:47:00,"Transit (e.g., Uber, Metro)",242,0,0.0,22,0
TXN_030048,CUST_184,29,68291,2026-01-20 15:50:00,"Healthcare (e.g., Apollo, PharmEasy)",555,0,0.0,15,0
TXN_024469,CUST_150,27,62968,2026-01-20 15:53:00,"Transit (e.g., Uber, Metro)",581,0,0.0,22,1
TXN_002313,CUST_013,29,95372,2026-01-20 15:56:00,"Healthcare (e.g., Apollo, PharmEasy)",1047,0,0.0,15,0
TXN_032427,CUST_198,23,67275,2026-01-20 16:00:00,"Food Delivery (e.g., Zomato, Swiggy)",673,0,1.0,15,0
TXN_032093,CUST_196,21,104980,2026-01-20 16:04:00,"Healthcare (e.g., Apollo, PharmEasy)",1585,0,0.0,19,0
TXN_015954,CUST_097,24,98656,2026-01-20 16:05:00,"Transit (e.g., Uber, Metro)",412,0,0.0,15,0
TXN_009451,CUST_057,26,102175,2026-01-20 16:09:00,"Transit (e.g., Uber, Metro)",595,0,0.0,19,1
TXN_031318,CUST_191,20,73373,2026-01-20 16:11:00,"Healthcare (e.g., Apollo, PharmEasy)",394,0,0.0,19,0
TXN_027123,CUST_166,18,50272,2026-01-20 16:14:00,"Healthcare (e.g., Apollo, PharmEasy)",1258,0,0.0,22,0
TXN_016709,CUST_102,23,89839,2026-01-20 16:15:00,"Food Delivery (e.g., Zomato, Swiggy)",960,0,1.0,19,0
TXN_026945,CUST_165,24,86956,2026-01-20 16:17:00,"Transit (e.g., Uber, Metro)",51,0,0.0,19,0
TXN_020595,CUST_126,28,43717,2026-01-20 16:18:00,"Healthcare (e.g., Apollo, PharmEasy)",1479,0,0.0,15,0
TXN_008532,CUST_051,30,67739,2026-01-20 16:19:00,"Healthcare (e.g., Apollo, PharmEasy)",1194,0,1.0,22,0
TXN_018300,CUST_112,27,98770,2026-01-20 16:19:00,Nightlife/Dining,1381,0,0.0,22,0
TXN_011556,CUST_070,28,48592,2026-01-20 16:20:00,"Transit (e.g., Uber, Metro)",251,0,0.0,19,0
TXN_020594,CUST_126,28,43717,2026-01-20 16:20:00,"Transit (e.g., Uber, Metro)",598,0,1.0,15,0
TXN_022096,CUST_135,19,67322,2026-01-20 16:21:00,"Food Delivery (e.g., Zomato, Swiggy)",526,0,0.0,19,0
TXN_014428,CUST_087,28,58547,2026-01-20 16:24:00,"Utilities (e.g., Electricity, Wifi)",2423,0,0.0,19,0
TXN_019892,CUST_122,30,62066,2026-01-20 16:24:00,"Transit (e.g., Uber, Metro)",430,0,0.0,22,0
TXN_022910,CUST_140,24,92674,2026-01-20 16:25:00,"Utilities (e.g., Electricity, Wifi)",1181,0,0.0,15,0
TXN_002679,CUST_015,22,69447,2026-01-20 16:29:00,"Gaming/Digital (e.g., Steam, Netflix)",3657,0,0.0,19,0
TXN_017018,CUST_104,19,118368,2026-01-20 16:31:00,"Healthcare (e.g., Apollo, PharmEasy)",506,0,0.0,22,0
TXN_022727,CUST_139,24,55878,2026-01-20 16:31:00,"Utilities (e.g., Electricity, Wifi)",2738,0,0.0,22,0
TXN_003682,CUST_021,18,53251,2026-01-20 16:34:00,"Utilities (e.g., Electricity, Wifi)",938,0,0.0,22,0
TXN_000400,CUST_002,27,100790,2026-01-20 16:38:00,"Healthcare (e.g., Apollo, PharmEasy)",981,0,0.0,19,0
TXN_019230,CUST_118,20,71192,2026-01-20 16:38:00,"Transit (e.g., Uber, Metro)",199,0,1.0,15,0
TXN_018456,CUST_113,20,77476,2026-01-20 16:42:00,"Groceries (e.g., Blinkit, Zepto)",357,0,0.0,15,0
TXN_014712,CUST_089,27,79290,2026-01-20 16:44:00,"Healthcare (e.g., Apollo, PharmEasy)",1271,0,0.0,22,0
TXN_019387,CUST_119,20,96703,2026-01-20 16:44:00,"Transit (e.g., Uber, Metro)",595,0,0.0,22,0
TXN_014711,CUST_089,27,79290,2026-01-20 16:46:00,"Utilities (e.g., Electricity, Wifi)",2967,0,1.0,22,0
TXN_019054,CUST_117,28,72160,2026-01-20 16:48:00,"Utilities (e.g., Electricity, Wifi)",2585,0,0.0,19,1
TXN_002856,CUST_016,25,25897,2026-01-20 16:51:00,"Transit (e.g., Uber, Metro)",399,0,1.0,22,0
TXN_002855,CUST_016,25,25897,2026-01-20 16:51:00,"Groceries (e.g., Blinkit, Zepto)",1437,0,0.0,22,0
TXN_023505,CUST_144,20,31034,2026-01-20 16:54:00,"Groceries (e.g., Blinkit, Zepto)",674,0,0.0,15,0
TXN_000217,CUST_001,25,104628,2026-01-20 16:57:00,"Utilities (e.g., Electricity, Wifi)",1948,0,0.0,19,0
TXN_016367,CUST_100,22,97713,2026-01-20 17:01:00,"Healthcare (e.g., Apollo, PharmEasy)",1276,0,0.0,22,0
TXN_000941,CUST_005,25,28724,2026-01-20 17:03:00,"Utilities (e.g., Electricity, Wifi)",1210,0,0.0,22,0
TXN_014124,CUST_085,28,29129,2026-01-20 17:03:00,"Transit (e.g., Uber, Metro)",60,0,0.0,22,0
TXN_007418,CUST_044,19,28733,2026-01-20 17:03:00,"Gaming/Digital (e.g., Steam, Netflix)",3668,0,1.0,19,0
TXN_028726,CUST_176,28,118714,2026-01-20 17:05:00,"Utilities (e.g., Electricity, Wifi)",2264,0,0.0,22,0
TXN_017790,CUST_109,26,111690,2026-01-20 17:07:00,"Transit (e.g., Uber, Metro)",116,0,0.0,22,0
TXN_001771,CUST_010,24,102739,2026-01-20 17:11:00,"Food Delivery (e.g., Zomato, Swiggy)",528,0,0.0,19,0
TXN_022249,CUST_136,25,78885,2026-01-20 17:13:00,"Groceries (e.g., Blinkit, Zepto)",1105,0,0.0,19,0
TXN_015276,CUST_093,29,99757,2026-01-20 17:31:00,"Transit (e.g., Uber, Metro)",64,0,0.0,22,0
TXN_024128,CUST_148,22,59629,2026-01-20 17:32:00,"Utilities (e.g., Electricity, Wifi)",2191,0,0.0,22,1
TXN_001769,CUST_010,24,102739,2026-01-20 17:37:00,"Food Delivery (e.g., Zomato, Swiggy)",573,0,1.0,19,0
TXN_023191,CUST_142,28,50847,2026-01-20 17:41:00,"Healthcare (e.g., Apollo, PharmEasy)",1895,0,0.0,15,0
TXN_006439,CUST_038,18,25347,2026-01-20 17:43:00,"Gaming/Digital (e.g., Steam, Netflix)",3885,0,0.0,22,0
TXN_031138,CUST_190,27,82061,2026-01-20 17:47:00,"Utilities (e.g., Electricity, Wifi)",2170,0,0.0,19,0
TXN_002134,CUST_012,28,76760,2026-01-20 17:48:00,"Transit (e.g., Uber, Metro)",580,0,0.0,15,0
TXN_026326,CUST_161,23,37847,2026-01-20 17:54:00,"Transit (e.g., Uber, Metro)",363,0,0.0,15,0
TXN_025349,CUST_155,28,111535,2026-01-20 17:54:00,"Healthcare (e.g., Apollo, PharmEasy)",1667,0,0.0,15,0
TXN_031738,CUST_194,30,94580,2026-01-20 17:54:00,"Transit (e.g., Uber, Metro)",407,0,0.0,15,0
TXN_032229,CUST_197,21,72990,2026-01-20 17:58:00,"Transit (e.g., Uber, Metro)",247,0,0.0,19,0
